,issue_id,comment_id,comment_code,comment_body,previous_comment_id,previous_comment_code,previous_comment_body,concat_body,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,ratio_words_email_comment,position_sentence_comment,position_sentence_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
406,87342,567444807,civil,"I liked the santa hat, it brought a little joy to my day. Very sad that it has been removed.",567442060,technical,"to also add to that- The original requestor for this ridiculous change has 14 repositories from which 13 are forks. I doubt he's even a developer, just random troll that you- Microsoft fell for. Shame","to also add to that- The original requestor for this ridiculous change has 14 repositories from which 13 are forks. I doubt he's even a developer, just random troll that you- Microsoft fell for. Shame I liked the santa hat, it brought a little joy to my day. Very sad that it has been removed.",None,0,293,0.6262626262626263,1.0,0.25,0.6551724137931034,0,0.0,0.0,0.0,0.0
407,87369,87369,civil,bring the hat back,567714380,technical,Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding!,Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding! bring the hat back,,1,189,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
408,87371,87371,civil,Bring back the hat.,567616494,technical,Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding!,Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding! Bring back the hat.,,1,190,1.0,1.0,0.16666666666666666,0.16666666666666666,0,0.0,0.0,0.0,0.0
409,87380,567493345,civil,Put a satan hat back.,567492456,technical,that's how skynet started,that's how skynet started Put a satan hat back.,Craig Edwards,0,47,0.6875,0.8461538461538461,0.5,1.0,0,0.0,0.0,0.0,0.0
410,87389,567512358,civil,"I'm also not happy that the santa hat was removed, completely ignoring the public opinion here on GH.",567509702,uncivil,"Assuming he was trolling: troll successful, gg","Assuming he was trolling: troll successful, gg I'm also not happy that the santa hat was removed, completely ignoring the public opinion here on GH.",Lars Müller,0,148,0.5555555555555556,0.5555555555555556,1.0,1.0,0,0.0,0.0,0.0,0.0
411,87389,567512358,civil,"I'm also not happy that the santa hat was removed, completely ignoring the public opinion here on GH.",567509702,uncivil,"Assuming he wasn't just trolling: if one gets butthurt and triggered over an emoji or icon, then the internet is not really the place where one should hang around.","Assuming he wasn't just trolling: if one gets butthurt and triggered over an emoji or icon, then the internet is not really the place where one should hang around. I'm also not happy that the santa hat was removed, completely ignoring the public opinion here on GH.",Lars Müller,0,265,1.0,1.0,0.3333333333333333,0.7647058823529411,0,0.0,0.0,0.0,0.0
412,87389,567512358,civil,"I'm also not happy that the santa hat was removed, completely ignoring the public opinion here on GH.",567509702,uncivil,Pandering to icon haters seems to be high on Microsoft's list instead of handling actual bug fixes or feature requests.,"Pandering to icon haters seems to be high on Microsoft's list instead of handling actual bug fixes or feature requests. I'm also not happy that the santa hat was removed, completely ignoring the public opinion here on GH.",Lars Müller,0,221,0.7962962962962963,0.7962962962962963,0.6666666666666666,0.8235294117647058,0,0.0,0.0,0.0,0.0
413,885,378635638,uncivil,"I def understand how frustrated you are, but every new platform has its shares of issues and stability.",378628389,uncivil,"Im just sickk of having to go through thousnads of tutorials, forums, chats, emails and so on every time Unity updates, or the HoloToolkit or the MRDL or visual studio... It is just SUPER UNSTABLE and a serious pain in the *** to do anything.","Im just sickk of having to go through thousnads of tutorials, forums, chats, emails and so on every time Unity updates, or the HoloToolkit or the MRDL or visual studio... It is just SUPER UNSTABLE and a serious pain in the *** to do anything. I def understand how frustrated you are, but every new platform has its shares of issues and stability.",Stephen Hodgson,0,346,0.8690476190476191,0.8690476190476191,0.125,0.34545454545454546,0,1.0,0.0,0.0,1.0044843049327354
414,885,378635638,uncivil,"I understand you're frustrated, but having a positive attitude, even when you're stressed out or frustrated speaks volumes to others who are genuinely trying to help.",378628389,uncivil,"Im just sickk of having to go through thousnads of tutorials, forums, chats, emails and so on every time Unity updates, or the HoloToolkit or the MRDL or visual studio... It is just SUPER UNSTABLE and a serious pain in the *** to do anything.","Im just sickk of having to go through thousnads of tutorials, forums, chats, emails and so on every time Unity updates, or the HoloToolkit or the MRDL or visual studio... It is just SUPER UNSTABLE and a serious pain in the *** to do anything. I understand you're frustrated, but having a positive attitude, even when you're stressed out or frustrated speaks volumes to others who are genuinely trying to help.",Stephen Hodgson,0,409,1.0,1.0,0.125,0.34545454545454546,0,1.0,0.0,0.0,1.0044843049327354
415,8921,8921,uncivil,"Instead, when are you going to add REAL support for streaming??",8921,uncivil,"Instead, when are you going to add REAL support for streaming??","Instead, when are you going to add REAL support for streaming?? Instead, when are you going to add REAL support for streaming??",,1,127,0.4827586206896552,0.4827586206896552,0.10344827586206896,0.10344827586206896,0,0.0,0.0,0.0,0.0
416,8921,8921,uncivil,"Instead, when are you going to add REAL support for streaming??",8921,uncivil,"I'm almost 40, and I bet I'm gonna die BEFORE you even get the idea to implement all of this!!! Pfffff...............","I'm almost 40, and I bet I'm gonna die BEFORE you even get the idea to implement all of this!!! Pfffff............... Instead, when are you going to add REAL support for streaming??",,1,181,0.7413793103448276,0.7413793103448276,0.4827586206896552,0.4827586206896552,0,0.0,0.0,0.0,0.0
417,8921,8921,uncivil,"Instead, when are you going to add REAL support for streaming??",8921,uncivil,"I am dead serious, WHEN??? You are not adding/doing anything useful to it, nothing beneficial for the end user.","I am dead serious, WHEN??? You are not adding/doing anything useful to it, nothing beneficial for the end user. Instead, when are you going to add REAL support for streaming??",,1,175,0.6724137931034483,0.6724137931034483,0.3793103448275862,0.3793103448275862,0,0.0,0.0,0.0,0.0
418,8921,8921,uncivil,"Instead, when are you going to add REAL support for streaming??",8921,-1,,"Instead, when are you going to add REAL support for streaming??",,1,63,0.2413793103448276,0.2413793103448276,0.10344827586206896,0.10344827586206896,0,0.0,0.0,0.0,0.0
419,8921,8921,uncivil,"I'm almost 40, and I bet I'm gonna die BEFORE you even get the idea to implement all of this!!! Pfffff...............",8921,uncivil,"Instead, when are you going to add REAL support for streaming??","Instead, when are you going to add REAL support for streaming?? I'm almost 40, and I bet I'm gonna die BEFORE you even get the idea to implement all of this!!! Pfffff...............",,1,181,0.7413793103448276,0.7413793103448276,0.10344827586206896,0.10344827586206896,0,0.0,0.0,0.0,0.0
